06-06-22, 50.0
PPCI&N;Abrev. Net. Name;Net. Type;MCC;MNC;Country Initials;Organisation;Network;SIM;Last Update
Movistar;Movistar;3G 850;740;00;ECU;Otecel Sociedad Anónima;MOVISTAR;8959300;2016-03-16
Movistar;Movistar;GSM 1900;740;00;ECU;Otecel Sociedad Anónima;MOVISTAR;8959300;2016-03-16
Movistar;Movistar;GSM 850;740;00;ECU;Otecel Sociedad Anónima;MOVISTAR;8959300;2016-03-16
Movistar;Movistar;LTE 1900;740;00;ECU;Otecel Sociedad Anónima;MOVISTAR;8959300;2016-03-16
CLARO;CLARO;3G 850;740;01;ECU;Conecel S.A. (Consorcio Ecuatoriano de Telecomunicaciones S.A.);Claro Ecuador;8959301;2015-12-14
CLARO;CLARO;GSM 850;740;01;ECU;Conecel S.A. (Consorcio Ecuatoriano de Telecomunicaciones S.A.);Claro Ecuador;8959301;2015-12-14
CNT;CNT;3G 1900;740;02;ECU;Corporación Nacional de Telecomunicaciones CNT E.P.;CNT;8959302;2018-02-27
CNT;CNT;GSM 1900;740;02;ECU;Corporación Nacional de Telecomunicaciones CNT E.P.;CNT;8959302;2014-07-02
CNT;CNT;LTE 1700;740;02;ECU;Corporación Nacional de Telecomunicaciones CNT E.P.;CNT;8959302;2018-02-27
CNT;CNT;LTE 2100;740;02;ECU;Corporación Nacional de Telecomunicaciones CNT E.P.;CNT;8959302;2018-02-27
Etisalat;Etisalat;3G 2100;602;03;EGY;Etisalat - Misr;Etisalat;8920033;2015-10-28
Etisalat;Etisalat;GSM 1800;602;03;EGY;Etisalat - Misr;Etisalat;8920033;2015-10-28
Etisalat;Etisalat;GSM 900;602;03;EGY;Etisalat - Misr;Etisalat;8920033;2015-10-28
vodafone EG;voda EG;GSM 900;602;02;EGY;Vodafone Egypt Telecommunications S.A.E;vodafone;892002;2013-04-09
Orange EG;Orange;3G 2100;602;01;EGY;Orange Egypt for Telecommunications;Orange;8920012;2016-03-24
Orange EG;Orange;GSM 900;602;01;EGY;Orange Egypt for Telecommunications;Orange;8920012;2016-03-24
EGYwe;we;LTE 1800;602;04;EGY;Telecom Egypt;we;892004;2018-09-17
EGYwe;we;LTE 700;602;04;EGY;Telecom Egypt;we;892004;2018-09-17
EriTel;EriTel;GSM 900;657;01;ERI;Eritrea Telecommunication Corporation Share Co. (EriTel);EriTel;8929101;2020-01-13
YOIGO;YOIGO;3G 2100;214;04;ESP;Xfera Móviles, S.A.U.;YOIGO;893404;2015-11-18
YOIGO;YOIGO;LTE 1800;214;04;ESP;Xfera Móviles, S.A.U.;YOIGO;893404;2016-05-25
Orange SP;ESPRT;3G 2100;214;03;ESP;Orange Espagne, S.A., sociedad unipersonal;Orange Espagne, S.A.U, sociedad unipersonal;893401;2016-03-02
Orange SP;ESPRT;GSM 1800;214;03;ESP;Orange Espagne, S.A., sociedad unipersonal;Orange Espagne, S.A.U, sociedad unipersonal;893401;2016-03-02
Orange SP;ESPRT;GSM 900;214;03;ESP;Orange Espagne, S.A., sociedad unipersonal;Orange Espagne, S.A.U, sociedad unipersonal;893401;2016-03-02
Movistar;Movistar;3G 2100;214;07;ESP;Telefónica Móviles España S.A.;Movistar;893407;2016-03-02
Movistar;Movistar;GSM 1800;214;07;ESP;Telefónica Móviles España S.A.;Movistar;893407;2016-03-02
Movistar;Movistar;GSM 900;214;07;ESP;Telefónica Móviles España S.A.;Movistar;893407;2016-03-02
Movistar;Movistar;LTE 1800;214;07;ESP;Telefónica Móviles España S.A.;Movistar;893407;2016-03-02
Movistar;Movistar;LTE 2600;214;07;ESP;Telefónica Móviles España S.A.;Movistar;893407;2016-03-02
Movistar;Movistar;LTE 800;214;07;ESP;Telefónica Móviles España S.A.;Movistar;893407;2016-03-02
vodafone ES;voda ES;3G 2100;214;01;ESP;Vodafone España, S.A.U.;vodafone;893456;2015-10-28
vodafone ES;voda ES;GSM 1800;214;01;ESP;Vodafone España, S.A.U.;vodafone;893456;2015-10-28
vodafone ES;voda ES;GSM 900;214;01;ESP;Vodafone España, S.A.U.;vodafone;893456;2015-10-28
Tele2 EE;Tele2 EE;3G 2100;248;03;EST;Tele2 Eesti Aktsiaselts;Tele2;8937203;2016-03-02
Tele2 EE;Tele2 EE;GSM 1800;248;03;EST;Tele2 Eesti Aktsiaselts;Tele2;8937203;2016-03-02
Tele2 EE;Tele2 EE;GSM 900;248;03;EST;Tele2 Eesti Aktsiaselts;Tele2;8937203;2016-03-02
Elisa EE;ELISA;3G 2100;248;02;EST;Elisa Eesti AS;Elisa Eesti;8937202;2016-03-02
Elisa EE;ELISA;GSM 1800;248;02;EST;Elisa Eesti AS;Elisa Eesti;8937202;2016-03-02
Elisa EE;ELISA;GSM 900;248;02;EST;Elisa Eesti AS;Elisa Eesti;8937202;2016-03-02
Elisa EE;ELISA;LTE 1800;248;02;EST;Elisa Eesti AS;Elisa Eesti;8937202;2016-03-02
Elisa EE;ELISA;LTE 2600;248;02;EST;Elisa Eesti AS;Elisa Eesti;8937202;2016-03-02
Elisa EE;ELISA;LTE 800;248;02;EST;Elisa Eesti AS;Elisa Eesti;8937202;2016-03-02
Telia;Telia;3G 2100;248;01;EST;Telia Eesti AS;Telia;8937201;2016-02-16
Telia;Telia;GSM 1800;248;01;EST;Telia Eesti AS;Telia;8937201;2016-02-16
Telia;Telia;GSM 900;248;01;EST;Telia Eesti AS;Telia;8937201;2016-02-16
Telia;Telia;LTE 1800;248;01;EST;Telia Eesti AS;Telia;8937201;2016-02-16
Telia;Telia;LTE 2600;248;01;EST;Telia Eesti AS;Telia;8937201;2016-02-16
Telia;Telia;LTE 800;248;01;EST;Telia Eesti AS;Telia;8937201;2016-02-16
ETH MTN;ET-MTN;GSM 900;636;01;ETH;Ethio Telecom;ETH MTN;8925101;2016-02-04
DNA - Telia FI;SuomenYV;3G 2100;244;36;FIN;DNA Plc;DNA Ltd - SuomenYV;8935806;2020-02-11
DNA - Telia FI;SuomenYV;3G 900;244;36;FIN;DNA Plc;DNA Ltd - SuomenYV;8935806;2020-02-11
DNA - Telia FI;SuomenYV;GSM 1800;244;36;FIN;DNA Plc;DNA Ltd - SuomenYV;8935806;2020-02-11
DNA - Telia FI;SuomenYV;GSM 900;244;36;FIN;DNA Plc;DNA Ltd - SuomenYV;8935806;2020-02-11
DNA - Telia FI;SuomenYV;LTE 1800;244;36;FIN;DNA Plc;DNA Ltd - SuomenYV;8935806;2020-02-11
DNA - Telia FI;SuomenYV;LTE 2600;244;36;FIN;DNA Plc;DNA Ltd - SuomenYV;8935806;2020-02-11
DNA - Telia FI;SuomenYV;LTE 800;244;36;FIN;DNA Plc;DNA Ltd - SuomenYV;8935806;2020-02-11
FI DNA;DNA;3G 2100;244;12;FIN;DNA Plc;DNA Ltd;8935806;2015-11-18
FI DNA;DNA;3G 900;244;12;FIN;DNA Plc;DNA Ltd;8935806;2015-11-18
FI DNA;DNA;3G 900;244;12;FIN;DNA Plc;DNA Ltd;8935804;2015-11-18
FI DNA;DNA;3G 900;244;12;FIN;DNA Plc;DNA Ltd;8935804;2015-11-18
FI DNA;DNA;GSM 1800;244;12;FIN;DNA Plc;DNA Ltd;8935806;2015-11-18
FI DNA;DNA;GSM 1800;244;12;FIN;DNA Plc;DNA Ltd;8935804;2015-11-18
FI DNA;DNA;GSM 900;244;12;FIN;DNA Plc;DNA Ltd;8935806;2015-11-18
FI DNA;DNA;GSM 900;244;12;FIN;DNA Plc;DNA Ltd;8935804;2015-11-18
FI DNA;DNA;LTE 1800;244;12;FIN;DNA Plc;DNA Ltd;8935806;2015-11-18
FI DNA;DNA;LTE 2600;244;12;FIN;DNA Plc;DNA Ltd;8935806;2015-11-18
FI DNA;DNA;LTE 800;244;12;FIN;DNA Plc;DNA Ltd;8935806;2015-11-18
FI DNA;DNA;3G 2100;244;03;FIN;DNA Plc;DNA Ltd;8935806;2015-11-18
FI DNA;DNA;3G 900;244;03;FIN;DNA Plc;DNA Ltd;8935806;2015-11-18
FI DNA;DNA;3G 900;244;03;FIN;DNA Plc;DNA Ltd;8935804;2015-11-18
FI DNA;DNA;3G 900;244;03;FIN;DNA Plc;DNA Ltd;8935804;2015-11-18
FI DNA;DNA;GSM 1800;244;03;FIN;DNA Plc;DNA Ltd;8935806;2015-11-18
FI DNA;DNA;GSM 1800;244;03;FIN;DNA Plc;DNA Ltd;8935804;2015-11-18
FI DNA;DNA;GSM 900;244;03;FIN;DNA Plc;DNA Ltd;8935806;2015-11-18
FI DNA;DNA;GSM 900;244;03;FIN;DNA Plc;DNA Ltd;8935804;2015-11-18
DNA - Telia FI;SuomenYV;3G 2100;244;36;FIN;Telia Finland Oyj;Telia FI - SuomenYV;8935801;2020-02-11
DNA - Telia FI;SuomenYV;3G 900;244;36;FIN;Telia Finland Oyj;Telia FI - SuomenYV;8935801;2020-02-11
DNA - Telia FI;SuomenYV;GSM 1800;244;36;FIN;Telia Finland Oyj;Telia FI - SuomenYV;8935801;2020-02-11
DNA - Telia FI;SuomenYV;GSM 900;244;36;FIN;Telia Finland Oyj;Telia FI - SuomenYV;8935801;2020-02-11
DNA - Telia FI;SuomenYV;LTE 1800;244;36;FIN;Telia Finland Oyj;Telia FI - SuomenYV;8935801;2020-02-11
DNA - Telia FI;SuomenYV;LTE 2100;244;36;FIN;Telia Finland Oyj;Telia FI - SuomenYV;8935801;2020-02-11
DNA - Telia FI;SuomenYV;LTE 2600;244;36;FIN;Telia Finland Oyj;Telia FI - SuomenYV;8935801;2020-02-11
DNA - Telia FI;SuomenYV;LTE 700;244;36;FIN;Telia Finland Oyj;Telia FI - SuomenYV;8935801;2020-02-11
DNA - Telia FI;SuomenYV;LTE 800;244;36;FIN;Telia Finland Oyj;Telia FI - SuomenYV;8935801;2020-02-11
DNA - Telia FI;SuomenYV;TD-LTE 3600;244;36;FIN;Telia Finland Oyj;Telia FI - SuomenYV;8935801;2020-02-11
Telia FI;Telia;3G 2100;244;91;FIN;Telia Finland Oyj;Telia FI;8935801;2020-02-11
Telia FI;Telia;3G 900;244;91;FIN;Telia Finland Oyj;Telia FI;8935801;2020-02-11
Telia FI;Telia;GSM 1800;244;91;FIN;Telia Finland Oyj;Telia FI;8935801;2020-02-11
Telia FI;Telia;GSM 900;244;91;FIN;Telia Finland Oyj;Telia FI;8935801;2020-02-11
Telia FI;Telia;LTE 1800;244;91;FIN;Telia Finland Oyj;Telia FI;8935801;2020-02-11
Telia FI;Telia;LTE 2100;244;91;FIN;Telia Finland Oyj;Telia FI;8935801;2020-02-11
Telia FI;Telia;LTE 2600;244;91;FIN;Telia Finland Oyj;Telia FI;8935801;2020-02-11
Telia FI;Telia;LTE 700;244;91;FIN;Telia Finland Oyj;Telia FI;8935801;2020-02-11
Telia FI;Telia;LTE 800;244;91;FIN;Telia Finland Oyj;Telia FI;8935801;2020-02-11
Telia FI;Telia;NR-TDD 3500;244;91;FIN;Telia Finland Oyj;Telia FI;8935801;2020-02-11
Telia FI;Telia;TD-LTE 3600;244;91;FIN;Telia Finland Oyj;Telia FI;8935801;2020-02-11
Telia FI;Telia;UTRA/FDD 2100;244;91;FIN;Telia Finland Oyj;Telia FI;8935801;2020-02-11
FI elisa;elisa;3G 2100;244;21;FIN;Elisa Corporation;Elisa Corporation;8935809;2015-12-14
FI elisa;elisa;3G 900;244;21;FIN;Elisa Corporation;Elisa Corporation;8935809;2015-12-14
FI elisa;elisa;GSM 1800;244;21;FIN;Elisa Corporation;Elisa Corporation;8935809;2015-12-14
FI elisa;elisa;GSM 900;244;21;FIN;Elisa Corporation;Elisa Corporation;8935809;2015-12-14
FI elisa;elisa;LTE 1800;244;21;FIN;Elisa Corporation;Elisa Corporation;8935809;2015-12-14
FI elisa;elisa;LTE 2100;244;21;FIN;Elisa Corporation;Elisa Corporation;8935809;2019-05-16
FI elisa;elisa;LTE 2100;244;21;FIN;Elisa Corporation;Elisa Corporation;8935809;2015-12-14
FI elisa;elisa;LTE 700;244;21;FIN;Elisa Corporation;Elisa Corporation;8935809;2017-05-18
FI elisa;elisa;LTE 800;244;21;FIN;Elisa Corporation;Elisa Corporation;8935809;2017-05-22
FI elisa;elisa;3G 2100;244;05;FIN;Elisa Corporation;Elisa Corporation;8935802;2015-12-14
FI elisa;elisa;3G 900;244;05;FIN;Elisa Corporation;Elisa Corporation;8935802;2015-12-14
FI elisa;elisa;GSM 1800;244;05;FIN;Elisa Corporation;Elisa Corporation;8935802;2015-12-14
FI elisa;elisa;GSM 900;244;05;FIN;Elisa Corporation;Elisa Corporation;8935802;2015-12-14
FI elisa;elisa;LTE 1800;244;05;FIN;Elisa Corporation;Elisa Corporation;8935802;2015-12-14
FI elisa;elisa;LTE 2100;244;05;FIN;Elisa Corporation;Elisa Corporation;8935802;2019-05-16
FI elisa;elisa;LTE 2100;244;05;FIN;Elisa Corporation;Elisa Corporation;8935802;2015-12-14
FI elisa;elisa;LTE 700;244;05;FIN;Elisa Corporation;Elisa Corporation;8935802;2017-05-18
FI elisa;elisa;LTE 800;244;05;FIN;Elisa Corporation;Elisa Corporation;8935802;2017-05-22
FI AMT;FI AMT;3G 2100;244;14;FIN;Ålands Telekommunikation Ab;Alands Telekommunikation Ab;8935807;2016-03-16
FI AMT;FI AMT;3G 900;244;14;FIN;Ålands Telekommunikation Ab;Alands Telekommunikation Ab;8935807;2018-11-20
FI AMT;FI AMT;GSM 900;244;14;FIN;Ålands Telekommunikation Ab;Alands Telekommunikation Ab;8935807;2016-03-16
FI AMT;FI AMT;LTE 1800;244;14;FIN;Ålands Telekommunikation Ab;Alands Telekommunikation Ab;8935807;2018-11-20
FI AMT;FI AMT;LTE 2600;244;14;FIN;Ålands Telekommunikation Ab;Alands Telekommunikation Ab;8935807;2018-12-11
FI AMT;FI AMT;LTE 800;244;14;FIN;Ålands Telekommunikation Ab;Alands Telekommunikation Ab;8935807;2018-11-20
DIGICEL;DIGICEL;3G 900;542;02;FJI;Digicel (Fiji) Ltd;Digicel (Fiji) Limited;8967902;2015-10-28
DIGICEL;DIGICEL;GSM 900;542;02;FJI;Digicel (Fiji) Ltd;Digicel (Fiji) Limited;8967902;2015-10-28
FJ VODAFONE;VODAFONE;3G 2100;542;01;FJI;Vodafone Fiji Pte Limited;VODAFONE;8967901;2016-02-04
FJ VODAFONE;VODAFONE;GSM 900;542;01;FJI;Vodafone Fiji Pte Limited;VODAFONE;8967901;2016-02-04
FJ VODAFONE;VODAFONE;LTE 1800;542;01;FJI;Vodafone Fiji Pte Limited;VODAFONE;8967901;2016-02-04
Sure FLK;Sure;GSM 1800;750;001;FLK;Sure South Atlantic Limited;Sure South Atlantic Limited;8950001;2015-10-28
Sure FLK;Sure;GSM 900;750;001;FLK;Sure South Atlantic Limited;Sure South Atlantic Limited;8950001;2015-10-28
Free;Free;3G 2100;208;15;FRA;Free Mobile;Free Mobile;893315;2015-08-05
Free;Free;3G 900;208;15;FRA;Free Mobile;Free Mobile;893315;2015-08-05
Free;Free;LTE 1800;208;15;FRA;Free Mobile;Free Mobile;893315;2020-03-03
Free;Free;LTE 1800;208;16;FRA;Free Mobile;Free Mobile;893315;2020-03-17
Free;Free;LTE 2600;208;15;FRA;Free Mobile;Free Mobile;893315;2020-03-03
Free;Free;LTE 2600;208;16;FRA;Free Mobile;Free Mobile;893315;2020-03-17
Free;Free;LTE 700;208;15;FRA;Free Mobile;Free Mobile;893315;2020-03-03
Free;Free;LTE 700;208;16;FRA;Free Mobile;Free Mobile;893315;2020-03-17
F - Contact;Contact;GSM 1800;208;13;FRA;Société Française du Radiotéléphone S.A.;SFR (Contact);893310;2016-03-02
F - Contact;Contact;GSM 900;208;13;FRA;Société Française du Radiotéléphone S.A.;SFR (Contact);893310;2016-03-02
SFR FEMTO;SFRFEMTO;3G 2100;208;11;FRA;Société Française du Radiotéléphone S.A.;SFR (FEMTO);893310;2016-03-02
F SFR;SFR;3G 2100;208;09;FRA;Société Française du Radiotéléphone S.A.;SFR;893310;2016-03-02
F SFR;SFR;3G 900;208;09;FRA;Société Française du Radiotéléphone S.A.;SFR;893310;2016-03-02
F SFR;SFR;GSM 1800;208;09;FRA;Société Française du Radiotéléphone S.A.;SFR;893310;2016-03-02
F SFR;SFR;GSM 900;208;09;FRA;Société Française du Radiotéléphone S.A.;SFR;893310;2016-03-02
F SFR;SFR;3G 2100;208;10;FRA;Société Française du Radiotéléphone S.A.;SFR;893310;2016-03-02
F SFR;SFR;3G 900;208;10;FRA;Société Française du Radiotéléphone S.A.;SFR;893310;2016-03-02
F SFR;SFR;GSM 1800;208;10;FRA;Société Française du Radiotéléphone S.A.;SFR;893310;2016-03-02
F SFR;SFR;GSM 900;208;10;FRA;Société Française du Radiotéléphone S.A.;SFR;893310;2016-03-02
F SFR;SFR;LTE 2600;208;10;FRA;Société Française du Radiotéléphone S.A.;SFR;893310;2016-03-02
F SFR;SFR;LTE 800;208;10;FRA;Société Française du Radiotéléphone S.A.;SFR;893310;2016-03-02
F-Contact;Contact;GSM 1800;208;02;FRA;Orange;Orange France;893301;2015-12-14
F-Contact;Contact;GSM 900;208;02;FRA;Orange;Orange France;893301;2015-12-14
Orange F;Orange;3G 2100;208;01;FRA;Orange;Orange France;893301;2015-12-14
Orange F;Orange;3G 900;208;01;FRA;Orange;Orange France;893301;2015-12-14
F - Contact;Contact;GSM 1800;208;88;FRA;Bouygues Télécom ;Bouygues Telecom (Contact);893320;2016-02-04
F - Contact;Contact;GSM 900;208;88;FRA;Bouygues Télécom ;Bouygues Telecom (Contact);893320;2016-02-04
F-Bouygues Telecom;BYTEL;3G 2100;208;20;FRA;Bouygues Télécom ;Bouygues Telecom;893320;2016-02-04
F-Bouygues Telecom;BYTEL;GSM 1800;208;20;FRA;Bouygues Télécom ;Bouygues Telecom;893320;2016-02-04
F-Bouygues Telecom;BYTEL;GSM 900;208;20;FRA;Bouygues Télécom ;Bouygues Telecom;893320;2016-02-04
VODAFONE FO;VODAFONE;3G 2100;288;02;FRO;P/F Kall;VODAFONE FO;8929802;2016-05-13
VODAFONE FO;VODAFONE;3G 2100;288;02;FRO;P/F Kall;VODAFONE FO;8929802;2016-05-13
VODAFONE FO;VODAFONE;GSM 900;288;02;FRO;P/F Kall;VODAFONE FO;8929802;2016-05-13
VODAFONE FO;VODAFONE;GSM 900;288;02;FRO;P/F Kall;VODAFONE FO;8929802;2016-05-13
VODAFONE FO;VODAFONE;LTE 1800;288;02;FRO;P/F Kall;VODAFONE FO;8929802;2016-05-13
Foroya Tele;FT-GSM;3G 1800;288;01;FRO;FT Samskifti;Faroese Telecom;8929801;2018-03-21
Foroya Tele;FT-GSM;3G 2100;288;01;FRO;FT Samskifti;Faroese Telecom;8929801;2012-09-13
Foroya Tele;FT-GSM;3G 900;288;01;FRO;FT Samskifti;Faroese Telecom;8929801;2012-09-13
Foroya Tele;FT-GSM;GSM 900;288;01;FRO;FT Samskifti;Faroese Telecom;8929801;2012-09-13
Foroya Tele;FT-GSM;LTE 800;288;01;FRO;FT Samskifti;Faroese Telecom;8929801;2018-03-21
FSM Telecom;FSM Tele;GSM 900;550;01;FSM;Federated States of Micronesia Telecommunications Corporation;FSM Telecommunications Corporation;8969101;2016-05-27
LIBERTIS;LIBERTIS;GSM 900;628;01;GAB;Gabon Telecom ;LIBERTIS;8924101;2012-08-09
ETISALAT GAB;ETISALAT;GSM 900;628;02;GAB;Atlantique Telecom Gabon S.A.;ETISALAT GABON;8924101;2012-01-16
Airtel-Vodafone;ATL-VOD;3G 2100;234;03;GBR;Jersey Airtel Limited;Airtel-Vodafone;894476;2016-03-02
Airtel-Vodafone;ATL-VOD;3G 900;234;03;GBR;Jersey Airtel Limited;Airtel-Vodafone;894476;2016-03-02
Airtel-Vodafone;ATL-VOD;GSM 1800;234;03;GBR;Jersey Airtel Limited;Airtel-Vodafone;894476;2016-03-02
Airtel-Vodafone;ATL-VOD;GSM 900;234;03;GBR;Jersey Airtel Limited;Airtel-Vodafone;894476;2016-03-02
Airtel-Vodafone;ATL-VOD;LTE 1800;234;03;GBR;Jersey Airtel Limited;Airtel-Vodafone;894476;2016-03-02
Airtel-Vodafone;ATL-VOD;LTE 2600;234;03;GBR;Jersey Airtel Limited;Airtel-Vodafone;894476;2016-03-02
Airtel-Vodafone;ATL-VOD;LTE 800;234;03;GBR;Jersey Airtel Limited;Airtel-Vodafone;894476;2016-03-02
vodafone UK;voda UK;3G 2100;234;15;GBR;Vodafone Ltd;vodafone;894410;2016-02-04
vodafone UK;voda UK;3G 900;234;15;GBR;Vodafone Ltd;vodafone;894410;2016-02-04
vodafone UK;voda UK;GSM 1800;234;15;GBR;Vodafone Ltd;vodafone;894410;2016-02-04
vodafone UK;voda UK;GSM 900;234;15;GBR;Vodafone Ltd;vodafone;894410;2016-02-04
vodafone UK;voda UK;LTE 2600;234;15;GBR;Vodafone Ltd;vodafone;894410;2016-02-04
vodafone UK;voda UK;LTE 800;234;15;GBR;Vodafone Ltd;vodafone;894410;2016-02-04
Manx Telecom;MANX;3G 2100;234;58;GBR;Manx Telecom;Manx Telecom;894453;2016-03-02
Manx Telecom;MANX;GSM 900;234;58;GBR;Manx Telecom;Manx Telecom;894453;2016-03-02
JT;JT;3G 2100;234;50;GBR;JT (Jersey) Limited;JT;894450;2015-12-14
JT;JT;GSM 1800;234;50;GBR;JT (Jersey) Limited;JT;894450;2015-12-14
JT;JT;GSM 900;234;50;GBR;JT (Jersey) Limited;JT;894450;2015-12-14
JT;JT;LTE 1800;234;50;GBR;JT (Jersey) Limited;JT;894450;2018-11-20
JT;JT;LTE 2600;234;50;GBR;JT (Jersey) Limited;JT;894450;2015-12-14
JT;JT;LTE 800;234;50;GBR;JT (Jersey) Limited;JT;894450;2015-12-14
Sure;Sure;3G 2100;234;55;GBR;Sure (Guernsey) Limited;Sure;894455;2016-05-25
Sure;Sure;3G 900;234;55;GBR;Sure (Guernsey) Limited;Sure;894455;2016-05-25
Sure;Sure;GSM 900;234;55;GBR;Sure (Guernsey) Limited;Sure;894455;2016-05-25
Sure;Sure;LTE 1800;234;55;GBR;Sure (Guernsey) Limited;Sure;894455;2016-05-25
Sure;Sure;LTE 800;234;55;GBR;Sure (Guernsey) Limited;Sure;894455;2017-02-27
O2 - UK;O2 - UK;3G 2100;234;10;GBR;Telefónica UK Limited;O2 (UK);894411;2016-03-02
O2 - UK;O2 - UK;GSM 1800;234;10;GBR;Telefónica UK Limited;O2 (UK);894411;2016-03-02
O2 - UK;O2 - UK;GSM 900;234;10;GBR;Telefónica UK Limited;O2 (UK);894411;2016-03-02
EE;EE;3G 2100;234;30;GBR;EE Limited;T-Mobile;894430;2016-03-16
EE;EE;GSM 1800;234;30;GBR;EE Limited;T-Mobile;894430;2016-03-16
EE;EE;3G 2100;234;33;GBR;EE Limited;Orange;894412;2016-03-16
EE;EE;GSM 1800;234;33;GBR;EE Limited;Orange;894412;2016-03-16
3 UK;3 UK;3G 2100;234;20;GBR;Hutchison 3G UK Limited;3;894420;2016-03-16
3 UK;3 UK;LTE 1400;234;20;GBR;Hutchison 3G UK Limited;3;894420;2018-05-14
3 UK;3 UK;LTE 1800;234;20;GBR;Hutchison 3G UK Limited;3;894420;2018-05-14
3 UK;3 UK;LTE 2100;234;20;GBR;Hutchison 3G UK Limited;3;894420;2018-05-14
3 UK;3 UK;LTE 700;234;20;GBR;Hutchison 3G UK Limited;3;894420;2021-09-15
3 UK;3 UK;LTE 800;234;20;GBR;Hutchison 3G UK Limited;3;894420;2018-05-14
3 UK;3 UK;NRn 28;234;20;GBR;Hutchison 3G UK Limited;3;894420;2021-09-15
3 UK;3 UK;NRn 78;234;20;GBR;Hutchison 3G UK Limited;3;894420;2021-09-15
BEELINE;BEE;3G 2100;282;04;GEO;Veon Georgia LLC;Mobitel, Georgia;8999504;2017-04-20
BEELINE;BEE;GSM 1800;282;04;GEO;Veon Georgia LLC;Mobitel, Georgia;8999504;2017-04-20
BEELINE;BEE;GSM 900;282;04;GEO;Veon Georgia LLC;Mobitel, Georgia;8999504;2017-04-20
BEELINE;BEE;LTE 2100;282;04;GEO;Veon Georgia LLC;Mobitel, Georgia;8999504;2017-04-20
MAGTI-GSM-GEO;MAGTI;3G 2100;282;02;GEO;Magticom Ltd;Magticom LTD;8999597;2021-11-09
MAGTI-GSM-GEO;MAGTI;3G 900;282;02;GEO;Magticom Ltd;Magticom LTD;8999597;2021-11-09
MAGTI-GSM-GEO;MAGTI;GSM 1800;282;02;GEO;Magticom Ltd;Magticom LTD;8999597;2012-07-05
MAGTI-GSM-GEO;MAGTI;GSM 900;282;02;GEO;Magticom Ltd;Magticom LTD;8999597;2012-07-05
MAGTI-GSM-GEO;MAGTI;LTE-FDD 1800;282;02;GEO;Magticom Ltd;Magticom LTD;8999597;2021-11-09
MAGTI-GSM-GEO;MAGTI;LTE-FDD 2100;282;02;GEO;Magticom Ltd;Magticom LTD;8999597;2021-11-09
MAGTI-GSM-GEO;MAGTI;LTE-FDD 800;282;02;GEO;Magticom Ltd;Magticom LTD;8999597;2021-11-09
MAGTI-GSM-GEO;MAGTI;LTE-FDD 900;282;02;GEO;Magticom Ltd;Magticom LTD;8999597;2021-11-09
GEO-GEOCELL;GCELL;3G 2100;282;01;GEO;Silknet JSC;GEOCELL;8999501;2015-12-14
GEO-GEOCELL;GCELL;GSM 1800;282;01;GEO;Silknet JSC;GEOCELL;8999501;2015-12-14
GEO-GEOCELL;GCELL;GSM 900;282;01;GEO;Silknet JSC;GEOCELL;8999501;2015-12-14
Glo Ghana;GloGhana;3G 2100;620;07;GHA;Glo Mobile Ghana Limited;Glo Ghana;8923307;2019-03-26
Glo Ghana;GloGhana;GSM 1800;620;07;GHA;Glo Mobile Ghana Limited;Glo Ghana;8923307;2019-03-19
Glo Ghana;GloGhana;GSM 900;620;07;GHA;Glo Mobile Ghana Limited;Glo Ghana;8923307;2019-03-19
GH Vodafone;Vodafone;GSM 900;620;02;GHA;Vodafone Ghana;Vodafone Ghana;8923302;2016-03-02
GH MTN;MTN;3G 2100;620;01;GHA;Scancom PLC;MTN;8923301;2019-05-21
GH MTN;MTN;GSM 1800;620;01;GHA;Scancom PLC;MTN;8923301;2019-05-21
GH MTN;MTN;GSM 900;620;01;GHA;Scancom PLC;MTN;8923301;2007-05-10
AirtelTigo;ATL-TIGO;3G 2100;620;03;GHA;Airtel Ghana Limited;AirtelTigo;8923306;2018-11-13
AirtelTigo;ATL-TIGO;GSM 1800;620;03;GHA;Airtel Ghana Limited;AirtelTigo;8923306;2018-11-13
AirtelTigo;ATL-TIGO;GSM 900;620;03;GHA;Airtel Ghana Limited;AirtelTigo;8923306;2018-11-13
AirtelTigo;ATL-TIGO;3G 2100;620;06;GHA;Airtel Ghana Limited;AirtelTigo;8923306;2018-01-22
AirtelTigo;ATL-TIGO;GSM 1800;620;06;GHA;Airtel Ghana Limited;AirtelTigo;8923306;2018-01-22
AirtelTigo;ATL-TIGO;GSM 900;620;06;GHA;Airtel Ghana Limited;AirtelTigo;8923306;2018-01-22
GIBTEL;GIBTEL;3G 2100;266;01;GIB;Gibtelecom Limited;GIBTEL;8935001;2016-08-25
GIBTEL;GIBTEL;GSM 1800;266;01;GIB;Gibtelecom Limited;GIBTEL;8935001;2016-08-25
GIBTEL;GIBTEL;GSM 900;266;01;GIB;Gibtelecom Limited;GIBTEL;8935001;2016-08-25
GIBTEL;GIBTEL;LTE 2600;266;01;GIB;Gibtelecom Limited;GIBTEL;8935001;2016-08-25
GIBTEL;GIBTEL;LTE 800;266;01;GIB;Gibtelecom Limited;GIBTEL;8935001;2016-08-25
GINCL;Cellcom;3G 2100;611;05;GIN;Cellcom - Guinée S.A.;Cellcom Guinée;8922465;2016-03-10
